config,seed,epoch,rho
w/o_dynamic_gating,48,36,1.4443085908613327
w/o_dynamic_gating,48,37,1.1508224673491925
w/o_dynamic_gating,48,38,1.6689460605377935
w/o_dynamic_gating,48,39,1.7606527794794191
w/o_dynamic_gating,48,40,1.2567575477700763
w/o_dynamic_gating,48,41,1.2734052366414885
w/o_dynamic_gating,48,42,0.7018747163182637
w/o_dynamic_gating,49,0,2.738736115293397
w/o_dynamic_gating,49,1,2.2201438596676235
w/o_dynamic_gating,49,2,1.9446152857681456
w/o_dynamic_gating,49,3,2.3932540699589855
w/o_dynamic_gating,49,4,2.1953362213296863
w/o_dynamic_gating,49,5,1.90289401595372
w/o_dynamic_gating,49,6,2.1928710777305156
w/o_dynamic_gating,49,7,2.376904055472488
w/o_dynamic_gating,49,8,1.6788330304473331
w/o_dynamic_gating,49,9,2.244395039680483
w/o_dynamic_gating,49,10,1.7648920745502266
w/o_dynamic_gating,49,11,1.7705479102078483
w/o_dynamic_gating,49,12,1.0828400200290418
w/o_dynamic_gating,50,0,2.6253018993170367
w/o_dynamic_gating,50,1,1.8134849087615743
w/o_dynamic_gating,50,2,1.9224257477903082
w/o_dynamic_gating,50,3,1.3504441287346156
w/o_dynamic_gating,50,4,1.5409166236466172
w/o_dynamic_gating,50,5,1.709108377866066
w/o_dynamic_gating,50,6,1.236768744990344
w/o_dynamic_gating,50,7,1.5512491170958524
w/o_dynamic_gating,50,8,1.8867623339153776
w/o_dynamic_gating,50,9,2.00014287858067
w/o_dynamic_gating,50,10,1.2984295584752434
w/o_dynamic_gating,50,11,1.6034126718627153
w/o_dynamic_gating,51,0,4.043068660359884
w/o_dynamic_gating,51,1,3.732213905479861
w/o_dynamic_gating,51,2,2.508106409228112
w/o_dynamic_gating,51,3,1.2864124837228614
w/o_dynamic_gating,51,4,1.4263596329764407
w/o_dynamic_gating,51,5,1.8120216831240405
w/o_dynamic_gating,51,6,2.6745463464709873
w/o_dynamic_gating,51,7,1.3560308762616287
w/o_dynamic_gating,51,8,1.0551138334869377
w/o_dynamic_gating,51,9,1.4668031821217116
w/o_dynamic_gating,51,10,1.2611997344439505
w/o_dynamic_gating,51,11,1.5346672300393083
w/o_dynamic_gating,51,12,2.2390466342315203
w/o_dynamic_gating,51,13,1.9465358940983035
w/o_dynamic_gating,51,14,2.0235291563415205
w/o_dynamic_gating,51,15,2.569629518591963
w/o_dynamic_gating,51,16,1.7930944243032974
w/o_dynamic_gating,51,17,1.2034811796446387
w/o_dynamic_gating,51,18,1.6351838659461793
w/o_dynamic_gating,51,19,1.1529796156850156
w/o_dynamic_gating,51,20,1.655651745542953
w/o_dynamic_gating,51,21,1.1661616406219575
w/o_dynamic_gating,51,22,1.4631350104496847
w/o_dynamic_gating,51,23,1.974140501458859
w/o_dynamic_gating,51,24,1.4087269771743536
w/o_dynamic_gating,51,25,3.7130750070394365
w/o_dynamic_gating,51,26,2.364869164078959
w/o_dynamic_gating,51,27,2.7114259680725623
w/o_dynamic_gating,51,28,2.096457320938721
w/o_dynamic_gating,51,29,2.4942267925568733
w/o_dynamic_gating,51,30,1.9823255660088348
w/o_dynamic_gating,51,31,2.7586812992788277
w/o_dynamic_gating,51,32,1.6860493561203316
w/o_dynamic_gating,51,33,1.9397546947056488
w/o_dynamic_gating,51,34,2.5002419240723563
w/o_dynamic_gating,51,35,1.8371161773266302
w/o_dynamic_gating,51,36,1.3196011656128679
w/o_dynamic_gating,51,37,1.531078417758546
w/o_dynamic_gating,51,38,1.7407185331926276
w/o_fusion,42,0,1.958983723196765
w/o_fusion,42,1,1.8193181549219344
w/o_fusion,42,2,1.3438155254966209
w/o_fusion,42,3,1.3841932094643794
w/o_fusion,42,4,1.4821765168333583
w/o_fusion,42,5,1.1864587974527296
w/o_fusion,42,6,1.338713062611805
w/o_fusion,42,7,1.446094492982445
w/o_fusion,42,8,1.5559517675110488
w/o_fusion,42,9,1.4777976947095737
w/o_fusion,42,10,1.5990918193078478
w/o_fusion,42,11,1.3437410414949635
w/o_fusion,42,12,1.4830914220976723
w/o_fusion,42,13,1.7840050617005974
w/o_fusion,42,14,1.3553104843173518
w/o_fusion,42,15,1.5589441425025317
w/o_fusion,42,16,1.2732862364037456
w/o_fusion,42,17,1.4045139855901447
w/o_fusion,42,18,1.9684028370067264
w/o_fusion,42,19,1.4797204818098428
w/o_fusion,42,20,1.470189660312726
w/o_fusion,42,21,1.772523083147835
w/o_fusion,42,22,1.4589542760604226
w/o_fusion,43,0,2.445333186209021
w/o_fusion,43,1,2.03980348551563
w/o_fusion,43,2,1.4245340449916386
w/o_fusion,43,3,1.3788008708109334
w/o_fusion,43,4,1.3143135267311554
w/o_fusion,43,5,1.2471935714977267
w/o_fusion,43,6,1.3597564797488664
w/o_fusion,43,7,0.9284718992882279
w/o_fusion,43,8,1.3051413492556874
w/o_fusion,43,9,1.7270156023642467
w/o_fusion,43,10,1.010793326513949
w/o_fusion,43,11,1.1268168782886854
w/o_fusion,43,12,1.3553702670614782
w/o_fusion,43,13,1.295468545584889
w/o_fusion,43,14,1.2705247881452804
w/o_fusion,43,15,1.1699686515355623
w/o_fusion,43,16,1.2133860484117152
w/o_fusion,43,17,1.5530995600639252
w/o_fusion,43,18,1.7649313928502535
w/o_fusion,43,19,1.2835418819918603
w/o_fusion,43,20,0.9618932089873675
w/o_fusion,43,21,1.3880132226893152
w/o_fusion,43,22,0.9407171768160028
w/o_fusion,43,23,1.1922768214789676
w/o_fusion,43,24,1.0920979869235647
w/o_fusion,43,25,1.2484282747296735
w/o_fusion,43,26,1.3082525084310572
w/o_fusion,43,27,1.268950682153099
w/o_fusion,43,28,0.7069239763330384
w/o_fusion,43,29,0.9686969151707185
w/o_fusion,43,30,1.0132682398596662
w/o_fusion,43,31,1.1427540406891135
w/o_fusion,43,32,1.0260080829131224
w/o_fusion,44,0,2.146282958754573
w/o_fusion,44,1,1.1715668067703613
w/o_fusion,44,2,1.2208438517856381
w/o_fusion,44,3,1.2837507449619134
w/o_fusion,44,4,1.4389513810217074
w/o_fusion,44,5,1.1164625957703884
w/o_fusion,44,6,1.489592773095075
w/o_fusion,44,7,1.412815158765345
w/o_fusion,44,8,1.3243430339070397
w/o_fusion,44,9,1.0771141542037797
w/o_fusion,44,10,1.1992796135872346
w/o_fusion,44,11,2.0025604768381005
w/o_fusion,44,12,1.2620263324682135
w/o_fusion,45,0,2.040034436644527
w/o_fusion,45,1,1.583508144468604
w/o_fusion,45,2,1.0893261502704932
w/o_fusion,45,3,1.230283434601227
w/o_fusion,45,4,1.4420160546541652
w/o_fusion,45,5,1.4492364751983289
w/o_fusion,45,6,1.2988334469130465
w/o_fusion,45,7,1.0508378109543042
w/o_fusion,45,8,1.5807223747848127
w/o_fusion,45,9,1.1955323560578415
w/o_fusion,45,10,1.4523309215122884
w/o_fusion,45,11,1.3861921098575838
w/o_fusion,45,12,1.4843594439007046
w/o_fusion,45,13,1.2832293315033194
w/o_fusion,45,14,1.3916320967864282
w/o_fusion,45,15,1.4960631785047656
w/o_fusion,45,16,1.3559540371861751
w/o_fusion,45,17,1.1406904333489505
w/o_fusion,45,18,1.1208488209006178
w/o_fusion,45,19,1.1176128148910691
w/o_fusion,45,20,1.639167754606715
w/o_fusion,45,21,1.3671277996767648
w/o_fusion,46,0,2.246403139636637
w/o_fusion,46,1,1.4006501458779126
w/o_fusion,46,2,1.415575004307741
w/o_fusion,46,3,1.5244389143056325
w/o_fusion,46,4,1.5723287355341724
w/o_fusion,46,5,1.4527112838076235
w/o_fusion,46,6,1.5259964191668658
w/o_fusion,46,7,1.586384105601746
w/o_fusion,46,8,1.3684514760188446
w/o_fusion,46,9,1.8918722574561262
w/o_fusion,46,10,1.2128712206539491
w/o_fusion,46,11,1.4704808621899215
w/o_fusion,46,12,1.466685066657901
w/o_fusion,47,0,2.2427124635177766
w/o_fusion,47,1,1.742237196573938
w/o_fusion,47,2,1.530404564510491
w/o_fusion,47,3,1.9506588804009026
w/o_fusion,47,4,1.6509912042248285
w/o_fusion,47,5,1.9281278544230576
w/o_fusion,47,6,1.9009947479617764
w/o_fusion,47,7,1.3204227300676479
w/o_fusion,47,8,1.4231614611591
w/o_fusion,47,9,1.6870702903485126
w/o_fusion,47,10,1.290508018026236
w/o_fusion,47,11,1.117754962164193
w/o_fusion,48,0,2.5518140361873933
w/o_fusion,48,1,1.7008626900739006
w/o_fusion,48,2,1.2579940497367472
w/o_fusion,48,3,1.6139261519203076
w/o_fusion,48,4,1.134468942506733
w/o_fusion,48,5,1.4425261673809602
w/o_fusion,48,6,1.681555256436147
w/o_fusion,48,7,1.4461096429894096
w/o_fusion,48,8,1.5636356201910644
w/o_fusion,48,9,1.2964627838130425
w/o_fusion,48,10,1.1811653006247782
w/o_fusion,48,11,1.11485578519596
w/o_fusion,48,12,1.0338343241698613
w/o_fusion,49,0,2.2767243318654433
w/o_fusion,49,1,1.8338373511484614
w/o_fusion,49,2,0.8792217368581923
w/o_fusion,49,3,0.8463019255005909
w/o_fusion,49,4,0.8429978690086396
w/o_fusion,49,5,0.6241248579786187
w/o_fusion,49,6,1.1130515465051187
w/o_fusion,49,7,1.0904982419706342
w/o_fusion,49,8,1.7998900819425943
w/o_fusion,49,9,1.5206444203156457
w/o_fusion,49,10,1.3089064870091947
w/o_fusion,49,11,1.3676885252843674
w/o_fusion,49,12,1.5527828693460946
w/o_fusion,49,13,1.4446331089572535
w/o_fusion,49,14,1.4577598877610933
w/o_fusion,49,15,1.3961694973806615
w/o_fusion,49,16,1.298279782707833
w/o_fusion,49,17,1.3393127377004692
w/o_fusion,50,0,2.2233909759974515
w/o_fusion,50,1,1.40840626540774
w/o_fusion,50,2,1.3397229235504309
w/o_fusion,50,3,1.3916976271935075
w/o_fusion,50,4,1.1923494579108649
w/o_fusion,50,5,1.3917045322327108
w/o_fusion,50,6,1.7100370004797454
w/o_fusion,50,7,1.2413234344710602
w/o_fusion,50,8,1.4550335282682234
w/o_fusion,50,9,1.5599209863529047
w/o_fusion,50,10,1.4325274759172353
w/o_fusion,50,11,1.2144332357302137
w/o_fusion,50,12,1.3911352350684627
w/o_fusion,50,13,1.5837335199084734
w/o_fusion,50,14,1.1647949238078916
w/o_fusion,50,15,1.3727799468951143
w/o_fusion,50,16,0.9541245299389144
w/o_fusion,50,17,1.0613469674135037
w/o_fusion,50,18,0.9609862607166912
w/o_fusion,50,19,1.1269081781950183
w/o_fusion,50,20,1.1484657190326732
w/o_fusion,50,21,1.3859325656106765
w/o_fusion,50,22,1.309200271795984
w/o_fusion,51,0,2.4686046324195954
w/o_fusion,51,1,2.879892373393807
w/o_fusion,51,2,1.8925959052328067
w/o_fusion,51,3,1.5183714490483449
w/o_fusion,51,4,1.7102898858640612
w/o_fusion,51,5,1.9912364409652608
w/o_fusion,51,6,1.7571347447973418
w/o_fusion,51,7,1.8713339240617817
w/o_fusion,51,8,1.6586366706026698
w/o_fusion,51,9,2.1289671217322788
w/o_fusion,51,10,1.8304990466200728
w/o_fusion,51,11,1.5943747961657517
w/o_fusion,51,12,1.4697567560942735
w/o_gating,42,0,3.202554598002597
w/o_gating,42,1,2.9642771310289953
w/o_gating,42,2,1.6601250359981852
w/o_gating,42,3,1.9606334972024002
w/o_gating,42,4,2.079599735775334
w/o_gating,42,5,2.21744754547381
w/o_gating,42,6,2.6571731522321045
w/o_gating,42,7,2.2186347113945017
w/o_gating,42,8,2.34124698474768
w/o_gating,42,9,2.1569896921108933
w/o_gating,42,10,1.6435250535908805
w/o_gating,42,11,1.672410690986466
w/o_gating,42,12,2.477803926449686
w/o_gating,42,13,1.7289268691362536
w/o_gating,42,14,2.0436770670186832
w/o_gating,42,15,1.7042513854954513
w/o_gating,42,16,1.611101842832757
w/o_gating,43,0,3.4133767306162044
w/o_gating,43,1,4.905481413676443
w/o_gating,43,2,3.782090856235506
w/o_gating,43,3,3.211852069309588
w/o_gating,43,4,3.059811778137249
w/o_gating,43,5,3.4084937487836395
w/o_gating,43,6,3.335028580146272
w/o_gating,43,7,2.70084838178017
w/o_gating,43,8,4.094244556441217
w/o_gating,43,9,3.307615169545345
w/o_gating,43,10,2.35048925072053
w/o_gating,43,11,3.3596581191346684
w/o_gating,43,12,2.5272550919416754
w/o_gating,43,13,3.597654125743625
w/o_gating,43,14,3.77711733148048
w/o_gating,43,15,2.8754590589038056
w/o_gating,43,16,3.174631327117254
w/o_gating,43,17,1.8467275365741767
w/o_gating,43,18,2.5233083934023703
w/o_gating,43,19,2.8751961877243084
w/o_gating,43,20,1.7932835323556116
w/o_gating,43,21,2.466801174448866
w/o_gating,43,22,1.5344051916917532
w/o_gating,43,23,1.63038658318299
w/o_gating,43,24,2.0266908738495957
w/o_gating,43,25,2.4686965123165376
w/o_gating,43,26,2.474593963349384
w/o_gating,43,27,2.67204685245074
w/o_gating,43,28,1.8120023062429358
w/o_gating,43,29,3.0600533581237497
w/o_gating,43,30,2.078831202452207
w/o_gating,43,31,2.0264039265340514
w/o_gating,43,32,2.1461928284749012
w/o_gating,43,33,2.3333710970578796
w/o_gating,43,34,2.5368616964558646
w/o_gating,43,35,2.420114263267539
w/o_gating,43,36,1.6543635140345145
w/o_gating,43,37,1.6705639727657255
w/o_gating,43,38,2.9530077561125667
w/o_gating,44,0,4.402178725418159
w/o_gating,44,1,3.287340639964463
w/o_gating,44,2,2.273986871449572
w/o_gating,44,3,2.484185366948554
w/o_gating,44,4,1.7026227635688442
w/o_gating,44,5,1.7680667912939505
w/o_gating,44,6,2.4296089924607767
w/o_gating,44,7,2.330688683755124
w/o_gating,44,8,1.5430444615965389
w/o_gating,44,9,2.3650331844964594
w/o_gating,44,10,2.057063466477051
w/o_gating,44,11,1.8870922236424685
w/o_gating,44,12,2.699505244752179
w/o_gating,44,13,1.9059218788012753
w/o_gating,44,14,1.8224088809354764
w/o_gating,44,15,1.7614635965197518
w/o_gating,44,16,2.612376930309866
w/o_gating,44,17,1.6189414302070708
w/o_gating,45,0,5.205434109316129
w/o_gating,45,1,6.6077152494149445
w/o_gating,45,2,5.59063388344471
w/o_gating,45,3,4.5320755429729065
w/o_gating,45,4,4.342275638027045
