config,seed,epoch,rho
w/o_fusion,51,14,0.4200472106798794
w/o_fusion,51,15,0.574783298693642
w/o_fusion,51,16,0.8707863333054946
w/o_fusion,51,17,1.2007161930527996
w/o_fusion,51,18,0.5600903916775718
w/o_fusion,51,19,0.3989677567112857
w/o_fusion,51,20,0.5000265657528913
w/o_fusion,51,21,0.690572073895285
w/o_fusion,51,22,0.7261987662921306
w/o_fusion,51,23,0.6362719299342681
w/o_gating,42,0,1.6082572842764358
w/o_gating,42,1,0.8058776235733919
w/o_gating,42,2,0.29393275484442233
w/o_gating,42,3,0.5403992285535262
w/o_gating,42,4,0.3711472718356739
w/o_gating,42,5,1.083942427087921
w/o_gating,42,6,1.347929400271212
w/o_gating,42,7,0.4979643515971765
w/o_gating,42,8,0.30367360775786495
w/o_gating,42,9,1.8411936630591894
w/o_gating,42,10,0.5314331619655727
w/o_gating,42,11,1.2862348506136068
w/o_gating,42,12,0.30419554506023655
w/o_gating,42,13,0.7222622535316643
w/o_gating,42,14,3.40020579273829
w/o_gating,42,15,1.4164995859167575
w/o_gating,42,16,0.5004125391570154
w/o_gating,42,17,0.7546459218496144
w/o_gating,42,18,0.5258358410217503
w/o_gating,42,19,0.4575152572685629
w/o_gating,42,20,0.4189520438557994
w/o_gating,42,21,0.5736852825114526
w/o_gating,42,22,0.6340345317646126
w/o_gating,42,23,1.4914131622674804
w/o_gating,42,24,2.785666526361995
w/o_gating,42,25,1.8534734748028958
w/o_gating,42,26,2.6365172345294847
w/o_gating,42,27,1.6072750002755496
w/o_gating,42,28,1.6192932420917858
w/o_gating,43,0,2.154888936755509
w/o_gating,43,1,0.8104665267026291
w/o_gating,43,2,0.6906907270547675
w/o_gating,43,3,0.6347197105120553
w/o_gating,43,4,0.4567132728995952
w/o_gating,43,5,1.1271486641421231
w/o_gating,43,6,0.6925945286943165
w/o_gating,43,7,0.6786076100517614
w/o_gating,43,8,0.7558534597943585
w/o_gating,43,9,1.0345863039084793
w/o_gating,43,10,0.7109862782903115
w/o_gating,43,11,0.8030682953558824
w/o_gating,43,12,1.0931764376440103
w/o_gating,43,13,1.1633190041917776
w/o_gating,43,14,0.8575082218157578
w/o_gating,43,15,0.39621484045836
w/o_gating,43,16,0.6619178769393654
w/o_gating,43,17,1.56248609280022
w/o_gating,43,18,1.0728110107643491
w/o_gating,43,19,1.3172418952213376
w/o_gating,44,0,2.6246435911326955
w/o_gating,44,1,1.8389832530517027
w/o_gating,44,2,1.4971033804046423
w/o_gating,44,3,1.3604712475157206
w/o_gating,44,4,1.3723750144827962
w/o_gating,44,5,0.8315478806354303
w/o_gating,44,6,1.098875195597995
w/o_gating,44,7,1.5298518820435842
w/o_gating,44,8,2.0101322796738104
w/o_gating,44,9,1.378531630272207
w/o_gating,44,10,2.663804903478724
w/o_gating,44,11,2.4601892631823326
w/o_gating,44,12,1.1711024424954264
w/o_gating,44,13,2.12793087726895
w/o_gating,44,14,1.590719391649479
w/o_gating,44,15,1.566205656236333
w/o_gating,44,16,1.7547211707447263
w/o_gating,44,17,1.2752650596252162
w/o_gating,45,0,1.33820458535211
w/o_gating,45,1,0.8748340338120288
w/o_gating,45,2,0.6387730166178487
w/o_gating,45,3,0.5817014123317228
w/o_gating,45,4,0.5507184929405498
w/o_gating,45,5,0.5238667562326713
w/o_gating,45,6,0.9238487114685764
w/o_gating,45,7,1.181710270912508
w/o_gating,45,8,1.2884338123020056
w/o_gating,45,9,0.7228324398262659
w/o_gating,45,10,0.6282860547234217
w/o_gating,45,11,0.4693775420721372
w/o_gating,45,12,0.36251599549632485
w/o_gating,45,13,0.5306800776548789
w/o_gating,45,14,0.744589065427769
w/o_gating,45,15,1.053927359314943
w/o_gating,45,16,0.8119276326989462
w/o_gating,45,17,0.9051046794338118
w/o_gating,45,18,0.9180730615884672
w/o_gating,45,19,1.0089469632378119
w/o_gating,45,20,1.2664258057059588
w/o_gating,46,0,1.1861688055450488
w/o_gating,46,1,0.44573604376540754
w/o_gating,46,2,0.3560596958895966
w/o_gating,46,3,0.8773738877258559
w/o_gating,46,4,0.3367252007950113
w/o_gating,46,5,0.558588208516721
w/o_gating,46,6,0.7129350782867466
w/o_gating,46,7,0.6573543041122863
w/o_gating,46,8,0.6875103270047319
w/o_gating,46,9,2.453793862371715
w/o_gating,46,10,0.9932905042490517
w/o_gating,46,11,0.7324139572952004
w/o_gating,46,12,1.1637808204638425
w/o_gating,46,13,1.3087538505691962
w/o_gating,46,14,2.1897573151577303
w/o_gating,46,15,1.0083178745521846
w/o_gating,46,16,1.1495945898571291
w/o_gating,46,17,1.5023960752293708
w/o_gating,46,18,0.5272989547636197
w/o_gating,46,19,4.314102431077315
w/o_gating,46,20,2.9247729623156213
w/o_gating,46,21,0.9776849510347236
w/o_gating,46,22,0.49511837351351123
w/o_gating,46,23,2.1878120726510826
w/o_gating,46,24,1.191333855490048
w/o_gating,46,25,0.7537334818032126
w/o_gating,46,26,0.803021086599805
w/o_gating,46,27,0.3326319097096559
w/o_gating,46,28,1.0226089265045535
w/o_gating,47,0,3.4375341436917006
w/o_gating,47,1,4.377285043498329
w/o_gating,47,2,2.633356505663085
w/o_gating,47,3,3.0890174522608596
w/o_gating,47,4,2.120784350803526
w/o_gating,47,5,3.7873510364475353
w/o_gating,47,6,2.3680694483721014
w/o_gating,47,7,3.130463127542359
w/o_gating,47,8,4.657166536595303
w/o_gating,47,9,3.603319325794862
w/o_gating,47,10,2.7755618522976473
w/o_gating,47,11,3.2420370754605443
w/o_gating,47,12,3.0814273351173758
w/o_gating,47,13,3.1217694735116424
w/o_gating,47,14,7.512086167898522
w/o_gating,47,15,6.090280658616119
w/o_gating,47,16,2.399386958806145
w/o_gating,47,17,1.7848075257898712
w/o_gating,47,18,2.112569971206249
w/o_gating,47,19,3.6385276258539214
w/o_gating,47,20,6.491444581029049
w/o_gating,47,21,4.568246044507683
w/o_gating,47,22,5.702452319436201
w/o_gating,47,23,8.391049778211297
w/o_gating,47,24,3.18719414726664
w/o_gating,47,25,2.9859400298000067
w/o_gating,47,26,4.311183834122454
w/o_gating,47,27,2.084977995954668
w/o_gating,47,28,7.013993831150631
w/o_gating,47,29,1.8606019546733377
w/o_gating,47,30,2.9268454170894804
w/o_gating,48,0,1.483679560809551
w/o_gating,48,1,0.6539421745450049
w/o_gating,48,2,0.38837476848001495
w/o_gating,48,3,0.18310128059228134
w/o_gating,48,4,0.4064775027955664
w/o_gating,48,5,0.26237815303803613
w/o_gating,48,6,1.0198602052094534
w/o_gating,48,7,0.4526931419489061
w/o_gating,48,8,0.796555447103608
w/o_gating,48,9,0.5208550724651917
w/o_gating,48,10,0.6012992814380762
w/o_gating,48,11,0.8223343576269135
w/o_gating,48,12,0.752554547515755
w/o_gating,48,13,0.8429725476470983
w/o_gating,48,14,0.6978358142945842
w/o_gating,48,15,1.351893777606789
w/o_gating,48,16,0.7857569553600996
w/o_gating,48,17,0.5453953477202635
w/o_gating,48,18,0.6137441268950525
w/o_gating,48,19,0.35819752723446896
w/o_gating,48,20,0.5033878452001213
w/o_gating,48,21,0.5190152044386263
w/o_gating,49,0,2.052297830267687
w/o_gating,49,1,1.1078529144192284
w/o_gating,49,2,2.218309852946693
w/o_gating,49,3,2.9185911764714194
w/o_gating,49,4,1.8156687433644179
w/o_gating,49,5,2.0354221245615323
w/o_gating,49,6,2.9998106045374953
w/o_gating,49,7,3.782945028584965
w/o_gating,49,8,2.8176363856731106
w/o_gating,49,9,1.8246596805311939
w/o_gating,49,10,3.468739077659072
w/o_gating,49,11,2.5967687954008163
w/o_gating,49,12,1.9894044619689613
w/o_gating,49,13,2.155830439609101
w/o_gating,49,14,2.1201725010743546
w/o_gating,49,15,1.4250378284602374
w/o_gating,49,16,1.8190196752542067
w/o_gating,49,17,1.9654164986118663
w/o_gating,49,18,1.9879289141335876
w/o_gating,49,19,3.415885451669582
w/o_gating,50,0,1.504024042256832
w/o_gating,50,1,0.7230680260929092
w/o_gating,50,2,0.4970354447640604
w/o_gating,50,3,0.49922485373683717
w/o_gating,50,4,0.7195174491379269
w/o_gating,50,5,0.6828705410669969
w/o_gating,50,6,0.5614533399798626
w/o_gating,50,7,0.9820171581050473
w/o_gating,50,8,0.8652329615236382
w/o_gating,50,9,0.7703161495144786
w/o_gating,50,10,0.6736675955016619
w/o_gating,50,11,1.2276236854654796
w/o_gating,50,12,0.4204677667886293
w/o_gating,50,13,0.56392479718371
w/o_gating,50,14,0.5378888866693566
w/o_gating,50,15,0.6242501076044447
w/o_gating,50,16,0.8798300087709692
w/o_gating,50,17,1.2285515149154276
w/o_gating,50,18,0.6532638498291091
w/o_gating,50,19,1.0442388341906907
w/o_gating,50,20,4.857717842325786
w/o_gating,50,21,2.3885335260497236
w/o_gating,50,22,0.523408422646987
w/o_gating,50,23,0.8438139503062129
w/o_gating,50,24,0.8252060599930584
w/o_gating,50,25,1.7507962799819357
w/o_gating,50,26,1.3739769148403949
w/o_gating,50,27,3.2884173810471897
w/o_gating,50,28,1.5135182863042993
w/o_gating,50,29,0.7783690806521321
w/o_gating,50,30,0.6881157458081156
w/o_gating,50,31,0.2687404333709416
w/o_gating,50,32,0.5604338119253028
w/o_gating,50,33,0.4964799071640982
w/o_gating,50,34,0.9052274238255633
w/o_gating,50,35,1.4587418167283777
w/o_gating,50,36,1.6115447937902432
w/o_gating,50,37,1.7963741150246866
w/o_gating,50,38,1.0221873818588685
w/o_gating,51,0,1.1543710945746015
w/o_gating,51,1,0.5014726896537421
w/o_gating,51,2,0.31651475583707755
w/o_gating,51,3,0.639874833511944
w/o_gating,51,4,0.5323309431786161
w/o_gating,51,5,0.31839480672397347
w/o_gating,51,6,1.1408840416129302
w/o_gating,51,7,0.4399589515130224
w/o_gating,51,8,0.9391378656722478
w/o_gating,51,9,1.0491943531787047
w/o_gating,51,10,0.9040348876388048
w/o_gating,51,11,0.7527725277289816
w/o_gating,51,12,0.715447084895664
w/o_gating,51,13,1.562229014417556
w/o_gating,51,14,0.35164985399820964
w/o_gating,51,15,0.43337389839365037
w/o_gating,51,16,0.6792010670635771
w/o_gating,51,17,0.792273168824767
w/o_gating,51,18,0.4287318371186367
w/o_gating,51,19,0.5578395047889235
w/o_gating,51,20,0.4946774256778566
w/o_gating,51,21,0.42259105153941273
w/o_gating,51,22,0.3916983791441406
