config,seed,epoch,rho
w/o_fusion,49,26,3.8223068886383214
w/o_fusion,49,27,3.8274274489725166
w/o_fusion,49,28,3.934348037303775
w/o_fusion,49,29,3.843526332733288
w/o_fusion,49,30,3.9099955006832845
w/o_fusion,49,31,3.4781461027821945
w/o_fusion,49,32,3.65953870631555
w/o_fusion,49,33,3.8257298506996067
w/o_fusion,49,34,3.6062815147427205
w/o_fusion,49,35,3.645526695147284
w/o_fusion,49,36,3.582866498313868
w/o_fusion,49,37,3.7135288470439303
w/o_fusion,49,38,3.584941078947643
w/o_fusion,49,39,3.266997613950114
w/o_fusion,50,0,1.9296851611419275
w/o_fusion,50,1,2.944812591772789
w/o_fusion,50,2,3.09138355361473
w/o_fusion,50,3,3.0647697457810454
w/o_fusion,50,4,3.073456581947988
w/o_fusion,50,5,3.043755506521559
w/o_fusion,50,6,3.0065536612136925
w/o_fusion,50,7,3.1516178535329793
w/o_fusion,50,8,3.4508405629937426
w/o_fusion,50,9,3.308424339607037
w/o_fusion,50,10,3.116358371872774
w/o_fusion,50,11,3.231434325661578
w/o_fusion,50,12,3.271062595173732
w/o_fusion,50,13,3.4356356008739812
w/o_fusion,50,14,3.3377816202152424
w/o_fusion,50,15,3.3113304818650637
w/o_fusion,50,16,3.2930064015661293
w/o_fusion,50,17,3.083791042494123
w/o_fusion,50,18,3.1430585781166527
w/o_fusion,50,19,2.8732688129185653
w/o_fusion,50,20,3.2121894259622006
w/o_fusion,50,21,3.2453286200357563
w/o_fusion,50,22,2.9571457391868567
w/o_fusion,50,23,3.063190864875
w/o_fusion,50,24,2.8534672168501465
w/o_fusion,50,25,3.1172981087647575
w/o_fusion,50,26,2.8402832367515747
w/o_fusion,50,27,2.9497101911034393
w/o_fusion,50,28,3.014789843461168
w/o_fusion,50,29,2.9587912188223107
w/o_fusion,50,30,2.6981216248801947
w/o_fusion,50,31,2.8313503176360078
w/o_fusion,50,32,2.928374080626077
w/o_fusion,50,33,2.705591403634807
w/o_fusion,50,34,2.668903422826352
w/o_fusion,50,35,2.735383659233512
w/o_fusion,50,36,2.798537719718888
w/o_fusion,50,37,2.930931942215804
w/o_fusion,50,38,2.8117952639273915
w/o_fusion,50,39,2.9486356805374854
w/o_fusion,50,40,2.805489116362747
w/o_fusion,50,41,2.71488270382781
w/o_fusion,50,42,2.7767597488759743
w/o_fusion,50,43,2.76434389408336
w/o_fusion,50,44,2.7687229426908977
w/o_fusion,50,45,2.698693270132538
w/o_fusion,50,46,2.899175696396904
w/o_fusion,50,47,3.028539808081049
w/o_fusion,50,48,2.9325844647264807
w/o_fusion,50,49,2.7226167668020507
w/o_fusion,50,50,2.6987789328757854
w/o_fusion,50,51,2.8205643663840116
w/o_fusion,50,52,2.3983879211877412
w/o_fusion,50,53,2.5824526380808632
w/o_fusion,50,54,2.5562730704244334
w/o_fusion,50,55,2.533688097164218
w/o_fusion,50,56,2.872698427015135
w/o_fusion,50,57,2.593204807794299
w/o_fusion,50,58,2.7935919880121216
w/o_fusion,50,59,2.681822501640553
w/o_fusion,50,60,2.7378203511615804
w/o_fusion,50,61,2.6894036388478644
w/o_fusion,50,62,2.5809374247937558
w/o_fusion,50,63,2.6054214766774
w/o_fusion,50,64,2.4167732263028907
w/o_fusion,50,65,2.4568065477995287
w/o_fusion,50,66,2.640760616288837
w/o_fusion,50,67,2.8040662284545297
w/o_fusion,50,68,2.7610636972278026
w/o_fusion,50,69,2.5894022942185537
w/o_fusion,50,70,2.6037720253807635
w/o_fusion,50,71,2.8785992354881946
w/o_fusion,51,0,2.9263024992682842
w/o_fusion,51,1,3.98227369049886
w/o_fusion,51,2,4.258069492192739
w/o_fusion,51,3,4.249711791997284
w/o_fusion,51,4,4.187237585963627
w/o_fusion,51,5,4.469707266284409
w/o_fusion,51,6,4.198752176109886
w/o_fusion,51,7,4.617098280489581
w/o_fusion,51,8,4.49139190802924
w/o_fusion,51,9,4.234261929957138
w/o_fusion,51,10,4.507913388508553
w/o_fusion,51,11,4.406772691391715
w/o_fusion,51,12,4.229854905243872
w/o_fusion,51,13,4.518712891069413
w/o_fusion,51,14,4.5673632785125395
w/o_fusion,51,15,4.62985027021559
w/o_fusion,51,16,4.307247587493332
w/o_fusion,51,17,4.431158552686206
w/o_fusion,51,18,4.406870970498137
w/o_fusion,51,19,4.286775222626261
w/o_fusion,51,20,3.9457672575699902
w/o_fusion,51,21,3.9880737378868973
w/o_fusion,51,22,4.000557670483465
w/o_fusion,51,23,4.365353259585554
w/o_fusion,51,24,4.05728641087837
w/o_fusion,51,25,4.218894738377429
w/o_gating,42,0,1.8907983466025915
w/o_gating,42,1,2.768423273714917
w/o_gating,42,2,3.2710749437502114
w/o_gating,42,3,3.4116400404907323
w/o_gating,42,4,3.678814288144182
w/o_gating,42,5,3.6689538526066583
w/o_gating,42,6,3.6287998348264248
w/o_gating,42,7,3.5557532791497906
w/o_gating,42,8,3.696388332375415
w/o_gating,42,9,3.3841280107080434
w/o_gating,42,10,3.636509207502425
w/o_gating,42,11,3.9163957152109963
w/o_gating,42,12,3.465382011343791
w/o_gating,42,13,3.9655288176604215
w/o_gating,42,14,3.813969001937432
w/o_gating,42,15,3.696177895233407
w/o_gating,42,16,3.4142414053550985
w/o_gating,42,17,3.7363410108006088
w/o_gating,42,18,4.026158139529514
w/o_gating,42,19,3.672916300258748
w/o_gating,42,20,3.722904663278807
w/o_gating,42,21,3.9183027613573547
w/o_gating,42,22,4.200069334023159
w/o_gating,42,23,4.004187318052564
w/o_gating,42,24,3.9164016928593863
w/o_gating,42,25,3.5365797686597937
w/o_gating,42,26,3.56355691283755
w/o_gating,42,27,3.7842452990089295
w/o_gating,42,28,3.7814326994691636
w/o_gating,42,29,3.3758274115686078
w/o_gating,42,30,3.4875773932746186
w/o_gating,42,31,3.5649391431464776
w/o_gating,42,32,3.4845398502352123
w/o_gating,42,33,3.6578989269534934
w/o_gating,42,34,3.792463567567277
w/o_gating,42,35,3.892381093660209
w/o_gating,42,36,3.6750430671433385
w/o_gating,42,37,3.781712768404333
w/o_gating,43,0,2.9779307723221793
w/o_gating,43,1,3.88840874679098
w/o_gating,43,2,4.137736045720305
w/o_gating,43,3,4.240951531212662
w/o_gating,43,4,4.338227843080015
w/o_gating,43,5,4.108754366853666
w/o_gating,43,6,4.064201186372791
w/o_gating,43,7,3.6990690755934708
w/o_gating,43,8,3.8091960782696916
w/o_gating,43,9,4.048968583610419
w/o_gating,43,10,4.1230244912449105
w/o_gating,43,11,4.1372137381699705
w/o_gating,43,12,3.9309462038900826
w/o_gating,43,13,4.170250245495194
w/o_gating,43,14,4.209265688806524
w/o_gating,43,15,3.9795754866414392
w/o_gating,43,16,4.164265658267112
w/o_gating,43,17,3.6520751813648515
w/o_gating,43,18,3.926201987777375
w/o_gating,43,19,3.956759354933152
w/o_gating,44,0,2.222256476145411
w/o_gating,44,1,3.0920801762737877
w/o_gating,44,2,3.74635308695632
w/o_gating,44,3,3.840486030093865
w/o_gating,44,4,4.411751641076001
w/o_gating,44,5,4.453454848904237
w/o_gating,44,6,4.265252942227106
w/o_gating,44,7,4.524442825483723
w/o_gating,44,8,4.560065936945548
w/o_gating,44,9,4.400891611792735
w/o_gating,44,10,4.456909529759781
w/o_gating,44,11,4.5741107030905885
w/o_gating,44,12,4.102930564071913
