config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.degradation.bias,final.degradation.downsample,final.degradation.drift,final.degradation.dropout,final.degradation.gaussian_noise_snr10,final.degradation.gaussian_noise_snr20,final.degradation.stuck,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
wo_fusion,42,,0.058194950222969055,0.7825086306098964,,0.7445339470655926,0.7813578826237054,0.7180667433831991,0.7123130034522439,0.7318757192174914,0.6582278481012658,0.7790563866513234,23,0.7106990407893675,,,,,,,,,,,,,,,,,,,,,,,,,1.4589542760604226
wo_fusion,43,,0.056631773710250854,0.7963176064441887,,0.7560414269275029,0.7951668584579977,0.6386651323360184,0.5949367088607594,0.714614499424626,0.6052934407364787,0.7871116225546605,33,0.6810575542942818,,,,,,,,,,,,,,,,,,,,,,,,,1.0260080829131224
wo_fusion,44,,0.043630655854940414,0.7836593785960875,,0.7733026467203682,0.7756041426927502,0.5995397008055235,0.6823935558112774,0.759493670886076,0.715765247410817,0.7813578826237054,13,0.5780699770651638,,,,,,,,,,,,,,,,,,,,,,,,,1.2620263324682135
wo_fusion,45,,0.06062540039420128,0.7686996547756041,,0.7525891829689298,0.760644418872267,0.6144994246260069,0.6823935558112774,0.7307249712313003,0.715765247410817,0.7640966628308401,22,0.6851166810020257,,,,,,,,,,,,,,,,,,,,,,,,,1.3671277996767648
wo_fusion,46,,0.0437406450510025,0.7882623705408516,,0.7836593785960875,0.7744533947065593,0.6133486766398158,0.6386651323360184,0.7537399309551208,0.6421173762945915,0.7859608745684695,13,0.6205913076235957,,,,,,,,,,,,,,,,,,,,,,,,,1.466685066657901
wo_fusion,47,,0.04855307936668396,0.7733026467203682,,0.7721518987341772,0.759493670886076,0.7675489067894131,0.7468354430379747,0.714614499424626,0.762945914844649,0.7652474108170311,12,0.49428521916210383,,,,,,,,,,,,,,,,,,,,,,,,,1.117754962164193
wo_fusion,48,,0.04897547885775566,0.7756041426927502,,0.7652474108170311,0.7721518987341772,0.6098964326812428,0.6329113924050633,0.7537399309551208,0.6363636363636364,0.7721518987341772,13,0.505378996246759,,,,,,,,,,,,,,,,,,,,,,,,,1.0338343241698613
wo_fusion,49,,0.05037626996636391,0.762945914844649,,0.7284234752589183,0.762945914844649,0.569620253164557,0.6260069044879172,0.7295742232451093,0.6455696202531646,0.7640966628308401,18,0.6987067814470939,,,,,,,,,,,,,,,,,,,,,,,,,1.3393127377004692
wo_fusion,50,,0.05577770620584488,0.7836593785960875,,0.7456846950517837,0.7871116225546605,0.619102416570771,0.6375143843498274,0.714614499424626,0.6904487917146145,0.7756041426927502,23,0.7111404125178997,,,,,,,,,,,,,,,,,,,,,,,,,1.309200271795984
wo_fusion,51,,0.03430470824241638,0.7871116225546605,,0.7560414269275029,0.7859608745684695,0.5155350978135789,0.6340621403912543,0.7088607594936709,0.6283084004602992,0.7825086306098964,13,0.6316056017199363,,,,,,,,,,,,,,,,,,,,,,,,,1.4697567560942735
