cell,config,seed,accuracy,macro_f1,rho_last,H_alpha,alpha_tvar,epochs_run,perm_null_z,deg_gaussian_noise_snr20,deg_gaussian_noise_snr10,deg_drift,deg_bias,deg_stuck,deg_dropout,deg_downsample
B,wo_temporal,47,0.9074074074074074,0.9047050357181194,,,,41,,0.8959435626102292,0.6860670194003528,0.7548500881834215,0.9074074074074074,0.8156966490299824,0.873015873015873,0.8589065255731922
B,wo_temporal,48,0.9074074074074074,0.9097129952108253,,,,26,,0.9021164021164021,0.7354497354497355,0.8165784832451499,0.9074074074074074,0.826278659611993,0.908289241622575,0.8941798941798942
B,wo_temporal,49,0.91005291005291,0.9116746322486793,,,,26,,0.9021164021164021,0.7442680776014109,0.7486772486772487,0.91005291005291,0.8271604938271605,0.9135802469135802,0.8218694885361552
B,wo_temporal,50,0.9144620811287478,0.9161191270315374,,,,23,,0.9047619047619048,0.7619047619047619,0.791005291005291,0.9144620811287478,0.8218694885361552,0.8994708994708994,0.8403880070546738
B,wo_temporal,51,0.9109347442680776,0.9102689778716415,,,,28,,0.9012345679012346,0.6843033509700176,0.7918871252204586,0.9109347442680776,0.8165784832451499,0.8959435626102292,0.8421516754850088
C,full,42,0.9929453262786596,0.9929478649440241,0.8899085612087532,0.2964393071965022,0.12504854798316956,22,234.71362885868092,0.9911816578483245,0.9391534391534392,0.9144620811287478,0.9567901234567902,0.9514991181657848,0.9902998236331569,0.9347442680776014
C,full,43,0.9938271604938271,0.9938052662771992,0.2527927948680891,0.36426415167314924,0.09208869934082031,39,153.2872889251355,0.9929453262786596,0.9594356261022927,0.8333333333333334,0.9585537918871252,0.9576719576719577,0.9885361552028219,0.9382716049382716
C,full,44,0.9902998236331569,0.9901818483929818,0.8680670741533931,0.32087504439728354,0.11335649341344833,16,290.78423996362255,0.9911816578483245,0.935626102292769,0.8068783068783069,0.9594356261022927,0.9453262786596119,0.9902998236331569,0.9347442680776014
C,full,45,0.9911816578483245,0.9911228967949128,0.5308942137034532,0.3583843377657579,0.09837489575147629,25,121.14721303533292,0.9902998236331569,0.9479717813051146,0.7724867724867724,0.9603174603174603,0.9523809523809523,0.9894179894179894,0.9391534391534392
C,full,46,0.9911816578483245,0.9911035567087363,2.9474028917363775,0.30675669649414183,0.0967743769288063,22,175.56668949116548,0.9929453262786596,0.9691358024691358,0.9144620811287478,0.9567901234567902,0.9603174603174603,0.9885361552028219,0.9365079365079365
C,full,47,0.9938271604938271,0.9938174247681535,0.6284489531093946,0.3793393112828373,0.1022711768746376,29,230.50549839864576,0.9929453262786596,0.9470899470899471,0.9585537918871252,0.95326278659612,0.9647266313932981,0.9911816578483245,0.9382716049382716
C,full,48,0.9911816578483245,0.9911601279290045,0.6758235945666116,0.36678317310478975,0.1014031246304512,17,179.9121199157123,0.9911816578483245,0.9312169312169312,0.8068783068783069,0.9682539682539683,0.9514991181657848,0.9938271604938271,0.9294532627865961
C,full,49,0.9858906525573192,0.9857661521581055,1.9498708653316361,0.4155500404449932,0.09946879744529724,14,345.190615140959,0.9805996472663139,0.8077601410934744,0.8253968253968254,0.9673721340388007,0.9400352733686067,0.982363315696649,0.9285714285714286
C,full,50,0.9929453262786596,0.9929302115965343,0.6811615673563318,0.3802907910282522,0.0837622731924057,19,143.87248659291888,0.9902998236331569,0.8359788359788359,0.8412698412698413,0.9620811287477954,0.9426807760141094,0.9691358024691358,0.9312169312169312
C,full,51,0.9991181657848325,0.9991181102362204,7.037947155509644,0.26909109697356254,0.06470158696174622,21,123.6338285787887,0.9964726631393298,0.9285714285714286,0.9911816578483245,0.9303350970017636,0.9506172839506173,0.9982363315696648,0.9435626102292769
C,tsnet_vanilla,42,0.9991181657848325,0.9991181102362204,,,,25,,1.0,0.9426807760141094,0.7742504409171076,0.9223985890652557,0.9638447971781305,0.9991181657848325,0.8959435626102292
C,tsnet_vanilla,43,0.9982363315696648,0.9982362760210529,,,,18,,0.9982363315696648,0.9453262786596119,0.7566137566137566,0.900352733686067,0.9647266313932981,0.9982363315696648,0.8827160493827161
C,tsnet_vanilla,44,0.9991181657848325,0.9991181102362204,,,,20,,1.0,0.9523809523809523,0.9541446208112875,0.9047619047619048,0.9479717813051146,0.9973544973544973,0.8871252204585538
C,tsnet_vanilla,45,0.9947089947089947,0.9947278742762613,,,,18,,0.9929453262786596,0.9453262786596119,0.9832451499118166,0.9056437389770723,0.9514991181657848,0.9938271604938271,0.8800705467372134
C,tsnet_vanilla,46,0.9991181657848325,0.9991181102362204,,,,25,,0.9991181657848325,0.9365079365079365,0.9770723104056437,0.8915343915343915,0.9664902998236331,0.9982363315696648,0.8888888888888888
C,tsnet_vanilla,47,1.0,1.0,,,,19,,1.0,0.9338624338624338,0.7583774250440917,0.8977072310405644,0.9647266313932981,0.9991181657848325,0.9118165784832452
C,tsnet_vanilla,48,0.9982363315696648,0.9982290520136596,,,,16,,0.9973544973544973,0.9409171075837742,0.6825396825396826,0.9241622574955908,0.955026455026455,0.9964726631393298,0.8862433862433863
C,tsnet_vanilla,49,0.9991181657848325,0.9991181102362204,,,,18,,0.9982363315696648,0.9347442680776014,0.7063492063492064,0.8880070546737213,0.9523809523809523,0.9982363315696648,0.890652557319224
C,tsnet_vanilla,50,0.9991181657848325,0.9991181102362204,,,,20,,0.9991181657848325,0.9664902998236331,0.7627865961199295,0.9056437389770723,0.955026455026455,1.0,0.892416225749559
C,tsnet_vanilla,51,0.9991181657848325,0.9991181102362204,,,,17,,0.9982363315696648,0.9585537918871252,0.7442680776014109,0.9223985890652557,0.9541446208112875,0.9991181657848325,0.8862433862433863
C,wo_fusion,42,0.9947089947089947,0.9946801039710986,0.7693420466526572,,,46,,0.9955908289241623,0.9144620811287478,0.8580246913580247,0.9462081128747796,0.9638447971781305,0.9955908289241623,0.9382716049382716
C,wo_fusion,43,0.9955908289241623,0.9955680876526612,0.5588063495440168,,,21,,0.9964726631393298,0.9673721340388007,0.8245149911816578,0.9559082892416225,0.9611992945326279,0.9947089947089947,0.9382716049382716
C,wo_fusion,44,0.9929453262786596,0.9929722222222223,0.433529586898566,,,18,,0.9911816578483245,0.9285714285714286,0.9514991181657848,0.9691358024691358,0.9514991181657848,0.9947089947089947,0.9338624338624338
C,wo_fusion,45,0.9920634920634921,0.9920563195678724,0.4420631566989891,,,23,,0.9911816578483245,0.9091710758377425,0.9382716049382716,0.9638447971781305,0.9594356261022927,0.9902998236331569,0.935626102292769
C,wo_fusion,46,0.9938271604938271,0.9937966897303487,0.7320785855488876,,,33,,0.9911816578483245,0.9118165784832452,0.9347442680776014,0.9594356261022927,0.9629629629629629,0.9894179894179894,0.9250440917107584
C,wo_fusion,47,0.9911816578483245,0.9911903736821769,0.4422704716568351,,,21,,0.9920634920634921,0.86331569664903,0.892416225749559,0.9470899470899471,0.9620811287477954,0.9902998236331569,0.9347442680776014
C,wo_fusion,48,0.9955908289241623,0.9955766640281075,0.42872226156216303,,,31,,0.9920634920634921,0.927689594356261,0.8818342151675485,0.9611992945326279,0.9611992945326279,0.9929453262786596,0.9338624338624338
C,wo_fusion,49,0.9938271604938271,0.9937986111111111,0.4427756947707844,,,20,,0.9938271604938271,0.900352733686067,0.8809523809523809,0.9664902998236331,0.9523809523809523,0.9929453262786596,0.9338624338624338
C,wo_fusion,50,0.9982363315696648,0.9982362204724409,1.4312359507498742,,,17,,0.9991181657848325,0.9391534391534392,0.8536155202821869,0.9391534391534392,0.9514991181657848,0.9973544973544973,0.9391534391534392
C,wo_fusion,51,0.9938271604938271,0.9938201508554481,0.6362719299342681,,,24,,0.9911816578483245,0.9320987654320988,0.791005291005291,0.9470899470899471,0.9453262786596119,0.9832451499118166,0.9312169312169312
C,wo_gating,42,0.9955908289241623,0.9955763888888889,1.6192932420917858,0.3372629271359254,0.07865703105926514,29,140.88732247493385,0.9938271604938271,0.9462081128747796,0.8959435626102292,0.9708994708994709,0.9594356261022927,0.9938271604938271,0.9391534391534392
C,wo_gating,43,0.9947089947089947,0.9947140674057403,1.3172418952213376,0.3678035309521458,0.09555154293775558,20,241.36702961762052,0.9947089947089947,0.9312169312169312,0.843915343915344,0.9603174603174603,0.9559082892416225,0.9858906525573192,0.9365079365079365
C,wo_gating,44,0.9955908289241623,0.9955761613187689,1.2752650596252162,0.3361396036734576,0.07965423911809921,18,141.68043678345137,0.9955908289241623,0.9603174603174603,0.9426807760141094,0.9462081128747796,0.9488536155202821,0.9929453262786596,0.9409171075837742
C,wo_gating,45,0.9938271604938271,0.993811725418127,1.2664258057059588,0.375729834829922,0.07322273403406143,21,99.94637866378736,0.9929453262786596,0.9435626102292769,0.9497354497354498,0.9647266313932981,0.9541446208112875,0.9920634920634921,0.937389770723104
C,wo_gating,46,0.9911816578483245,0.9912112350150379,1.0226089265045535,0.3936723796902049,0.07116315513849258,29,37.60234251004103,0.9902998236331569,0.9426807760141094,0.9250440917107584,0.9735449735449735,0.9673721340388007,0.9902998236331569,0.9320987654320988
C,wo_gating,47,1.0,1.0,2.9268454170894804,0.33348538002727585,0.08430370688438416,31,157.79128411628017,1.0,0.9329805996472663,0.6049382716049383,0.9312169312169312,0.9576719576719577,0.9947089947089947,0.9444444444444444
C,wo_gating,48,0.9938271604938271,0.9938044192223262,0.5190152044386263,0.30447527238070415,0.08157423138618469,22,160.9269992173999,0.9920634920634921,0.9594356261022927,0.8950617283950617,0.9647266313932981,0.9594356261022927,0.9365079365079365,0.937389770723104
C,wo_gating,49,0.9973544973544973,0.9973544418058853,3.415885451669582,0.3696565982073684,0.10612315684556961,20,354.7789594857641,0.9982363315696648,0.9021164021164021,0.9708994708994709,0.9514991181657848,0.9462081128747796,0.9832451499118166,0.9365079365079365
C,wo_gating,50,0.9938271604938271,0.9937966897303487,1.0221873818588685,0.4071249560012253,0.08567216992378235,39,90.01718468271429,0.9938271604938271,0.8950617283950617,0.8077601410934744,0.9629629629629629,0.9514991181657848,0.9858906525573192,0.937389770723104
C,wo_gating,51,0.9938271604938271,0.9937896906052394,0.3916983791441406,0.38680237217803587,0.08670314401388168,23,205.69332568673147,0.9938271604938271,0.9479717813051146,0.7865961199294532,0.955026455026455,0.9523809523809523,0.9894179894179894,0.935626102292769
C,wo_spectral,42,0.9982363315696648,0.9982430555555557,,,,24,,0.9991181657848325,0.9453262786596119,0.564373897707231,0.917989417989418,0.9603174603174603,0.9973544973544973,0.8871252204585538
C,wo_spectral,43,0.9991181657848325,0.9991181102362204,,,,17,,0.9991181657848325,0.8580246913580247,0.5987654320987654,0.9047619047619048,0.9682539682539683,0.9991181657848325,0.8862433862433863
C,wo_spectral,44,0.9991181657848325,0.9991181102362204,,,,26,,0.9991181657848325,0.9673721340388007,0.7592592592592593,0.8932980599647267,0.9691358024691358,0.9982363315696648,0.8880070546737213
C,wo_spectral,45,0.9991181657848325,0.9991181102362204,,,,26,,1.0,0.9656084656084656,0.9559082892416225,0.9065255731922398,0.9656084656084656,0.9982363315696648,0.8862433862433863
C,wo_spectral,46,0.9973544973544973,0.9973541666666667,,,,23,,0.9973544973544973,0.9435626102292769,0.9453262786596119,0.91005291005291,0.9629629629629629,0.9973544973544973,0.8853615520282186
C,wo_spectral,47,1.0,1.0,,,,20,,1.0,0.9435626102292769,0.6331569664902998,0.8800705467372134,0.9559082892416225,0.9982363315696648,0.8880070546737213
C,wo_spectral,48,0.9982363315696648,0.9982358870967742,,,,20,,0.9991181657848325,0.9365079365079365,0.8668430335097002,0.8844797178130511,0.9603174603174603,0.9955908289241623,0.8888888888888888
C,wo_spectral,49,0.9982363315696648,0.9982362760210529,,,,19,,0.9991181657848325,0.9514991181657848,0.8068783068783069,0.8915343915343915,0.9470899470899471,0.9761904761904762,0.8862433862433863
C,wo_spectral,50,0.9991181657848325,0.9991181102362204,,,,21,,1.0,0.9285714285714286,0.8668430335097002,0.8959435626102292,0.95326278659612,0.9982363315696648,0.8880070546737213
C,wo_spectral,51,1.0,1.0,,,,18,,0.9991181657848325,0.8932980599647267,0.8165784832451499,0.8888888888888888,0.9594356261022927,0.9982363315696648,0.8862433862433863
C,wo_temporal,42,0.9056437389770723,0.9031844289474331,,,,28,,0.900352733686067,0.7266313932980599,0.8324514991181657,0.9056437389770723,0.8148148148148148,0.8941798941798942,0.8474426807760141
C,wo_temporal,43,0.9171075837742504,0.918214762169127,,,,49,,0.91005291005291,0.7592592592592593,0.7574955908289241,0.9171075837742504,0.8218694885361552,0.9074074074074074,0.8412698412698413
C,wo_temporal,44,0.9135802469135802,0.9113859610502237,,,,26,,0.908289241622575,0.7848324514991182,0.818342151675485,0.9135802469135802,0.8271604938271605,0.9074074074074074,0.8544973544973545
C,wo_temporal,45,0.9074074074074074,0.9031443976636712,,,,29,,0.8897707231040565,0.7072310405643739,0.7486772486772487,0.9074074074074074,0.8015873015873016,0.8791887125220459,0.8289241622574955
C,wo_temporal,46,0.9047619047619048,0.901022998688931,,,,27,,0.8968253968253969,0.7239858906525574,0.7698412698412699,0.9047619047619048,0.8253968253968254,0.8800705467372134,0.8395061728395061
C,wo_temporal,47,0.9074074074074074,0.9047050357181194,,,,41,,0.8959435626102292,0.6860670194003528,0.7548500881834215,0.9074074074074074,0.8156966490299824,0.873015873015873,0.8589065255731922
C,wo_temporal,48,0.9074074074074074,0.9097129952108253,,,,26,,0.9021164021164021,0.7354497354497355,0.8165784832451499,0.9074074074074074,0.826278659611993,0.908289241622575,0.8941798941798942
C,wo_temporal,49,0.91005291005291,0.9116746322486793,,,,26,,0.9021164021164021,0.7442680776014109,0.7486772486772487,0.91005291005291,0.8271604938271605,0.9135802469135802,0.8218694885361552
C,wo_temporal,50,0.9144620811287478,0.9161191270315374,,,,23,,0.9047619047619048,0.7619047619047619,0.791005291005291,0.9144620811287478,0.8218694885361552,0.8994708994708994,0.8403880070546738
C,wo_temporal,51,0.9109347442680776,0.9102689778716415,,,,28,,0.9012345679012346,0.6843033509700176,0.7918871252204586,0.9109347442680776,0.8165784832451499,0.8959435626102292,0.8421516754850088
D,full,42,0.9981246190632472,0.998569269344331,3.8529297523090476,0.29912333036458205,0.09011078625917435,42,17.75230541591548,0.9344554362604904,0.4003625736477722,0.4926469439104818,0.8159626174066608,0.7730007657805492,0.4100520418209949,0.9162798693484614
D,full,43,0.9982965289824496,0.9986669218741393,4.013809226506705,0.5177618445230487,0.07484206557273865,36,716.055515865961,0.6946723553221749,0.3842655539406442,0.4467626236579305,0.8351852720083767,0.7426195946051541,0.41008329816994077,0.9617891134136621
D,full,44,0.9986559769953272,0.9988227076520878,3.248221116719111,0.5655140062679201,0.06798076629638672,22,911.8896122702512,0.8354509509744167,0.4585306390360542,0.49167799709315957,0.8289808867426196,0.6990951286980168,0.5482988732086205,0.9084345257630456
D,full,45,0.9982652726335037,0.9982560730676583,3.2537907439703626,0.63281473747396,0.06800965219736099,18,2178.2666902204246,0.7806116867488708,0.3674027536843421,0.39503336615249973,0.8365136668385765,0.7456827168018504,0.4201165861815681,0.9223279728694891
D,full,46,0.9986403488208543,0.9989387428528852,5.149368051882282,0.43697478963681824,0.07710764557123184,38,1032.5848052010108,0.5445012268116961,0.4138653163923922,0.33552127775954493,0.7994123806398175,0.7724850360229422,0.4750652476284245,0.9405973088283558
D,full,47,0.9982027599356119,0.9978890172458899,4.302443746488111,0.5076193640523864,0.08669368922710419,26,1230.9215680371808,0.7267413693406474,0.35575976370200196,0.5107443699501462,0.825511432009627,0.7775798209011205,0.4647350243018113,0.9340803600731399
D,full,48,0.9989216559613672,0.9990827499472029,4.9790172385209255,0.547961505617286,0.07435984909534454,22,516.8558544760795,0.9284854736118274,0.5814774876146718,0.5049775735696314,0.8281682216700267,0.7191460765467985,0.7070342413302703,0.9205776173285198
D,full,49,0.9989060277868942,0.9990486142575318,4.392027528505798,0.49807939443021443,0.07093723863363266,32,626.4218762104623,0.777986153437417,0.3967212089955772,0.4973510244268367,0.8332473783737322,0.7527310234891462,0.48928688639879975,0.9100129713848125
D,full,50,0.9992654757997719,0.9991951456215953,4.019044577320062,0.4207072772009632,0.09596565365791321,39,629.8484958183565,0.919749324081454,0.3802647412755716,0.5994655164330255,0.8269804804100833,0.7720630753121728,0.5397658899463954,0.9341428727710316
D,full,51,0.9983434135058684,0.998312365315394,4.402823722613268,0.46158154652818173,0.08522099256515503,34,1105.8552845374895,0.7186616031381374,0.37871755200275053,0.4117242564895994,0.8297622954662666,0.7883320049385031,0.31879913107349933,0.9400346945473299
D,wo_fusion,42,0.9985465797740166,0.9980730962228224,3.537570314190764,,,30,,0.4580149092784472,0.34374169753231126,0.43944863800459466,0.8166190007345242,0.7183802959976245,0.3445074780814853,0.9400034381983841
D,wo_fusion,43,0.998437182552706,0.9987397760616039,3.851720472018562,,,16,,0.6892024942566459,0.41988216356447405,0.4402613030771875,0.7986153437416975,0.7247097066591651,0.4534671105068217,0.92546923593855
D,wo_fusion,44,0.9981871317611389,0.9985350965324395,3.198995441219819,,,44,,0.8375763827027365,0.3733883445074781,0.5039773704033632,0.825511432009627,0.6969853251441699,0.48394205072905433,0.9283135636926251
D,wo_fusion,45,0.9988435150890025,0.9987939459392357,2.6695071048452905,,,61,,0.6568834294466064,0.11667995061496866,0.46290652788847736,0.8287308359510526,0.7707815650053917,0.23900167221466861,0.9245002891212277
D,wo_fusion,46,0.9993436166721366,0.9994402763669025,4.016540423865425,,,21,,0.6643380686701986,0.3875162142310157,0.4266960476346758,0.8380764842858706,0.7261631268851485,0.35136824667510586,0.8918374044727835
D,wo_fusion,47,0.9983902980292872,0.9982069280620244,3.168818845166506,,,43,,0.8448747401815994,0.3746542266397862,0.5979339553346773,0.8155562848703642,0.7489177489177489,0.5225280135027427,0.9306109053401472
D,wo_fusion,48,0.9980152218419367,0.9985040146973896,2.7521862535001094,,,44,,0.8290433994405113,0.45898385609576947,0.47750324284620316,0.8293403347554972,0.7705002578648789,0.43605732414396675,0.9416443965180428
D,wo_fusion,49,0.9991248222295154,0.9992260431803484,3.266997613950114,,,40,,0.685279822463938,0.380421023020301,0.4542954037538875,0.8280744526231891,0.745776485848688,0.40494162876834355,0.9300482910591213
D,wo_fusion,50,0.9988122587400565,0.9983085728949752,2.8785992354881946,,,72,,0.6849360026255333,0.1883351305733977,0.505055714441996,0.830184256177036,0.7825495803835154,0.30782815259349555,0.9440823917358213
D,wo_fusion,51,0.9990466813571507,0.999138585333796,4.218894738377429,,,26,,0.6612593182990295,0.10164564677200057,0.5045868692078078,0.8208073514932721,0.7409473799365496,0.20150968165408598,0.9329551315110882
D,wo_gating,42,0.9982809008079766,0.9983798471460694,3.781712768404333,0.6718984326021359,0.05675235763192177,38,1732.7542743263655,0.8448747401815994,0.4115992310938159,0.47193961273383656,0.8225420788597684,0.7720787034866458,0.5464547486208136,0.9204369637582634
D,wo_gating,43,0.9978589400972072,0.9982233387665624,3.956759354933152,0.6745705461986019,0.05741824954748154,20,2273.934499029472,0.862894025348899,0.5506430993795615,0.5033209870754997,0.8287933486489443,0.7279603669495366,0.6755122134183505,0.9001203369434416
D,wo_gating,44,0.998687233344273,0.9988513169608073,4.232821017233401,0.7231486323749338,0.05748346447944641,30,1900.5288370340465,0.8201353399909357,0.4738775063684811,0.516995639739322,0.8347633112976073,0.7440886430056105,0.5430165502367669,0.9100598559082314
D,wo_gating,45,0.998718489693219,0.9989439884366931,3.465874075005021,0.5261645093498633,0.07616143673658371,39,2211.5985763985345,0.36132339381436857,0.09723850157063153,0.3941113038585963,0.8341694406676357,0.7747980058449373,0.2163877037523247,0.9198430931282917
D,wo_gating,46,0.9982652726335037,0.9984487134509,4.185560141712408,0.602194863852469,0.06609801948070526,38,1172.8094294226976,0.7472611624236173,0.37120040008126653,0.5267319924359636,0.8242455498773188,0.7874255708190726,0.4112710394298842,0.933767796583681
D,wo_gating,47,0.9981246190632472,0.9981179058894438,4.2660126371147244,0.6256681609175406,0.06272240728139877,34,1112.342518391067,0.435213402722428,0.38601590948161346,0.42027286792629753,0.8165564880366324,0.7709065904011753,0.4130682794942723,0.9320486973916576
D,wo_gating,48,0.9972806976417085,0.9978054414105714,4.1823056903192946,0.6728165593799902,0.06575427949428558,33,2220.778094031562,0.7260068451404191,0.10828762092299998,0.4283057496053886,0.8352477847062685,0.7415099942175755,0.31504836919999374,0.9270164252113711
D,wo_gating,49,0.9978901964461532,0.9982818418421595,5.828325868648732,0.6705834458216166,0.05184873566031456,29,1570.3497419945652,0.9414724865988404,0.7301483113757482,0.45776485848688014,0.8117742666479129,0.7486833263006548,0.6708081329019957,0.9289699470204885
D,wo_gating,50,0.9983121571569225,0.998638112829951,4.031259129111677,0.6747220884129895,0.060778871178627014,31,1196.9899180727255,0.6276118586587901,0.3763576976573366,0.4044884117086283,0.8290121430915655,0.7402597402597403,0.3864691265413287,0.9300170347101755
D,wo_gating,51,0.9985622079484895,0.9987016312701046,4.823807066536118,0.6699426800803449,0.05862037464976311,23,3264.8796210159053,0.8813977839248598,0.4878959788707081,0.5063372247487771,0.7980683576351446,0.7661868817103474,0.6073421163673871,0.9214996796224233
D,wo_spectral,42,0.9981246190632472,0.9979943447360689,,,,24,,0.9944519980621064,0.8411552346570397,0.6236423023426634,0.7421976338943848,0.7811899292043697,0.9211871161329646,0.9266257208495475
D,wo_spectral,43,0.9982809008079766,0.9983480184757847,,,,29,,0.9956241111475769,0.858986981730664,0.5293262693984716,0.7659837154421992,0.7960523231281355,0.9170143935486896,0.914310719364871
D,wo_spectral,44,0.9983434135058684,0.9983246995849469,,,,34,,0.9954678294028475,0.8254332911372623,0.659305796489912,0.7559347992560989,0.8060699829652899,0.9507243658868207,0.9419413318330286
D,wo_spectral,45,0.997140044071452,0.9971830577057491,,,,24,,0.9938268710831888,0.823417256630253,0.4030818760060637,0.7549658524387767,0.787066122806195,0.9297200993951896,0.9304546235954179
D,wo_spectral,46,0.9976870301780049,0.9978681044322607,,,,29,,0.9944207417131605,0.8396236735586916,0.6908434525763045,0.7602325472361573,0.7954584524981637,0.9281729101223686,0.9132480035007111
D,wo_spectral,47,0.9980464781908825,0.9981997694161869,,,,40,,0.9949520996452405,0.8320440089393158,0.6713394908340756,0.7495116195477206,0.7971462953412412,0.9273289887008298,0.9406910778751933
D,wo_spectral,48,0.9989841686592589,0.9990633489056031,,,,28,,0.9958429055901981,0.8489224373700908,0.5494084735961993,0.7576538984481223,0.7973494616093894,0.9362057918014597,0.9357994592651633
D,wo_spectral,49,0.9971087877225061,0.997510794985782,,,,37,,0.9943113444918499,0.8358885398596589,0.5839154828324503,0.7534342913404285,0.8011627361807867,0.931704877553253,0.9257817994280089
D,wo_spectral,50,0.997405723037492,0.9968072027959729,,,,21,,0.9942019472705393,0.8426867957553879,0.6750902527075813,0.756966258771313,0.7883788894619219,0.936112022754622,0.9211402316095457
D,wo_spectral,51,0.9979683373185179,0.9981574992720226,,,,39,,0.9954678294028475,0.8220419772766343,0.5555034616406458,0.7609358150874397,0.8001781611889915,0.9321112100895494,0.9332208104771281
D,wo_temporal,42,0.9726038101489365,0.9769791637156738,,,,59,,0.42335161829746665,0.374966790129245,0.3965805554253208,0.9726038101489365,0.6618063044055824,0.3701689405660525,0.7563255036179224
D,wo_temporal,43,0.9703220966758873,0.9748883902915143,,,,43,,0.1904136777782987,0.1875380936752778,0.22668667072999202,0.9703220966758873,0.7027677496991577,0.1875380936752778,0.7454014096613375
D,wo_temporal,44,0.972478784753153,0.9769847425901879,,,,37,,0.3932986387860034,0.18810070795630363,0.37151296357072533,0.972478784753153,0.6780439776829669,0.2289527560285683,0.7777517308203229
D,wo_temporal,45,0.9719317986466001,0.9764110800085153,,,,53,,0.2599746823573538,0.23260974885523622,0.3080000625126979,0.9719317986466001,0.6188913373028897,0.20333817806741994,0.7399940612937003
D,wo_temporal,46,0.9728226045915577,0.9776798458782608,,,,40,,0.3403660118461562,0.1875380936752778,0.31237595136512103,0.9728226045915577,0.6572585056339569,0.2300936127650929,0.7690624658133683
D,wo_temporal,47,0.970415865722725,0.9754930366817773,,,,40,,0.35415006173128916,0.18489693218935097,0.3802959976245175,0.970415865722725,0.6714645162298591,0.16669010892837607,0.7388219482082298
D,wo_temporal,48,0.9692593808117274,0.9740653776845569,,,,30,,0.18794442621157423,0.1875380936752778,0.23078125244190226,0.9692593808117274,0.6894681732226858,0.18760060637316955,0.7428071326988295
D,wo_temporal,49,0.9736352696641505,0.9775970632642219,,,,53,,0.38539078250269587,0.31728319814962413,0.25433291137262254,0.9736352696641505,0.6638848516104834,0.3392876678075234,0.7457296013252692
D,wo_temporal,50,0.9703064685014143,0.9749699854568059,,,,40,,0.21083970181443107,0.18777251629237188,0.2665854001594074,0.9703064685014143,0.645787425570819,0.18930407739072,0.7399471767702814
D,wo_temporal,51,0.9710097363526966,0.97584398425288,,,,41,,0.3229562254833013,0.1875380936752778,0.22643661993842498,0.9710097363526966,0.6501945707721881,0.19255473768109146,0.7504649381905699
O,full,42,0.7848101265822784,0.5805485977260635,1.086714801380789,0.5051122770470712,0.012596359476447105,13,191.159671613587,0.6605293440736478,0.6398158803222095,0.6582278481012658,0.7433831990794016,0.7836593785960875,0.6260069044879172,0.7836593785960875
O,full,43,0.7756041426927502,0.6145727686165502,1.9465957466422728,0.5354764465148346,0.04109395295381546,24,178.68852757875828,0.6386651323360184,0.5523590333716916,0.5949367088607594,0.7387802071346375,0.7733026467203682,0.6156501726121979,0.7756041426927502
O,full,44,0.7813578826237054,0.6136455863406156,0.8539961302988762,0.5764867246872117,0.018397001549601555,13,151.4377350697411,0.6260069044879172,0.5489067894131185,0.5454545454545454,0.7640966628308401,0.7779056386651323,0.6144994246260069,0.7802071346375143
O,full,45,0.7756041426927502,0.5919492038874523,1.652193616113481,0.36339259175639066,0.03327663987874985,36,291.2468063045534,0.7537399309551208,0.7226697353279632,0.5281933256616801,0.7733026467203682,0.7744533947065593,0.6329113924050633,0.7767548906789413
O,full,46,0.7836593785960875,0.51926379296082,1.7189311170584562,0.5559491538553825,0.025616025552153587,13,230.4602367965396,0.7825086306098964,0.6237054085155351,0.7790563866513234,0.7226697353279632,0.7836593785960875,0.6559263521288837,0.7802071346375143
O,full,47,0.7698504027617952,0.6492386612883412,1.422926336363203,0.5344967767934252,0.03346043452620506,23,278.7732964328064,0.6329113924050633,0.620253164556962,0.6432681242807825,0.7284234752589183,0.7698504027617952,0.6317606444188723,0.7790563866513234
O,full,48,0.766398158803222,0.5648517814568561,1.4043683208044406,0.6104405623855347,0.0161578468978405,15,140.38800493079313,0.6283084004602992,0.663981588032221,0.567318757192175,0.7525891829689298,0.759493670886076,0.6283084004602992,0.7686996547756041
O,full,49,0.7871116225546605,0.7016143754500107,1.783548512748586,0.5078818623501463,0.02989841252565384,35,247.32191474847113,0.6409666283084005,0.5960874568469505,0.5558112773302647,0.7468354430379747,0.7836593785960875,0.619102416570771,0.7790563866513234
O,full,50,0.7733026467203682,0.6470812721819935,1.6527261985747224,0.6008974468656336,0.03158627450466156,15,198.9183950347152,0.7537399309551208,0.5615650172612198,0.5891829689298044,0.7422324510932106,0.7733026467203682,0.6064441887226697,0.7733026467203682
O,full,51,0.7963176064441887,0.6817244741156263,2.0130740218716796,0.6017917820624734,0.02416667342185974,17,180.96995163495507,0.6501726121979287,0.6260069044879172,0.620253164556962,0.766398158803222,0.7848101265822784,0.6973532796317606,0.7825086306098964
O,wo_dynamic_gating,42,0.7802071346375143,0.634977190807141,2.232824692660676,0.596923432934654,0.04283067584037781,31,210.76349271476295,0.6962025316455697,0.616800920598389,0.622554660529344,0.7410817031070196,0.7779056386651323,0.6409666283084005,0.7710011507479861
O,wo_dynamic_gating,43,0.7790563866513234,0.7078638694617928,1.0984340685030172,0.5832429681929777,0.011182863265275955,23,93.35499168938854,0.6329113924050633,0.6421173762945915,0.6156501726121979,0.7307249712313003,0.7813578826237054,0.6133486766398158,0.7802071346375143
