config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.degradation.bias,final.degradation.downsample,final.degradation.drift,final.degradation.dropout,final.degradation.gaussian_noise_snr10,final.degradation.gaussian_noise_snr20,final.degradation.stuck,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
wo_gating,43,0.3678035309521458,,0.9947089947089947,0.09555154293775558,0.9603174603174603,0.9365079365079365,0.843915343915344,0.9858906525573192,0.9312169312169312,0.9947089947089947,0.9559082892416225,20,0.9947140674057403,,0.6501938104629517,0.8954576849937439,0.6491363048553467,0.7882565855979919,0.6812906265258789,0.6843031644821167,0.48682263493537903,0.7477661967277527,0.10487572848796844,0.604474663734436,0.8319939970970154,0.8264805674552917,0.8127791285514832,0.9401820302009583,0.8000786304473877,0.8512745499610901,0.6793797016143799,0.6069510579109192,,0.037388718128204344,0.00024154998581113016,0.09569092094898224,241.36702961762052,1.3172418952213376
wo_gating,44,0.3361396036734576,,0.9955908289241623,0.07965423911809921,0.9462081128747796,0.9409171075837742,0.9426807760141094,0.9929453262786596,0.9603174603174603,0.9955908289241623,0.9488536155202821,18,0.9955761613187689,,0.7866920828819275,0.9068542718887329,0.6430850625038147,0.858866810798645,0.6513961553573608,0.748083770275116,0.4437573254108429,0.768846869468689,0.13087166845798492,0.5988363027572632,0.9216760993003845,0.9007235765457153,0.9317074418067932,0.9451743364334106,0.8573236465454102,0.8363224267959595,0.7742388248443604,0.6419224739074707,,0.03989464901387692,0.0002774552758931923,0.07920463383197784,141.68043678345137,1.2752650596252162
wo_gating,45,0.375729834829922,,0.9938271604938271,0.07322273403406143,0.9647266313932981,0.937389770723104,0.9497354497354498,0.9920634920634921,0.9435626102292769,0.9929453262786596,0.9541446208112875,21,0.993811725418127,,0.8457499146461487,0.9328790307044983,0.5873028635978699,0.7620573043823242,0.9111257791519165,0.7466869950294495,0.5862458348274231,0.7287111282348633,0.2356129288673401,0.6789185404777527,0.8934723734855652,0.9266848564147949,0.8873302936553955,0.2384362369775772,0.8979026079177856,0.8299276232719421,0.7865537405014038,0.692667543888092,,0.046390991657972336,0.0002659704281524709,0.07297377288341522,99.94637866378736,1.2664258057059588
wo_gating,46,0.3936723796902049,,0.9911816578483245,0.07116315513849258,0.9735449735449735,0.9320987654320988,0.9250440917107584,0.9902998236331569,0.9426807760141094,0.9902998236331569,0.9673721340388007,29,0.9912112350150379,,0.801600992679596,0.9533532857894897,0.5813953876495361,0.6554232239723206,0.819339394569397,0.6926894187927246,0.3954048454761505,0.7593115568161011,0.19571912288665771,0.5943746566772461,0.9513207674026489,0.916939914226532,0.9094908833503723,0.9264118671417236,0.8188794851303101,0.7924160361289978,0.727595329284668,0.6194908022880554,,0.03266258798539638,0.000995617442404024,0.07010013610124588,37.60234251004103,1.0226089265045535
wo_gating,47,0.33348538002727585,,1.0,0.08430370688438416,0.9312169312169312,0.9444444444444444,0.6049382716049383,0.9947089947089947,0.9329805996472663,1.0,0.9576719576719577,31,1.0,,0.7760019302368164,0.8735008835792542,0.6751314997673035,0.8122255206108093,0.6500551700592041,0.7071380019187927,0.5957526564598083,0.8220688104629517,0.16052047908306122,0.8145163655281067,0.9104796051979065,0.9069206118583679,0.9228273630142212,0.8784447312355042,0.8029108047485352,0.8162274360656738,0.7723276019096375,0.6811699867248535,,0.04390790220350027,0.00025972633961239913,0.0848904550075531,157.79128411628017,2.9268454170894804
wo_gating,48,0.30447527238070415,,0.9938271604938271,0.08157423138618469,0.9647266313932981,0.937389770723104,0.8950617283950617,0.9365079365079365,0.9594356261022927,0.9920634920634921,0.9594356261022927,22,0.9938044192223262,,0.9309571981430054,0.9028058648109436,0.6036983132362366,0.7047582864761353,0.8379529118537903,0.79793381690979,0.45018041133880615,0.7293568253517151,0.311136931180954,0.8817910552024841,0.9157068133354187,0.97994464635849,0.9050223231315613,0.8301735520362854,0.7768046855926514,0.8182272911071777,0.8405906558036804,0.7138049006462097,,0.03853913657367229,0.00026449672957111486,0.08110380172729492,160.9269992173999,0.5190152044386263
wo_gating,49,0.3696565982073684,,0.9973544973544973,0.10612315684556961,0.9514991181657848,0.9365079365079365,0.9708994708994709,0.9832451499118166,0.9021164021164021,0.9982363315696648,0.9462081128747796,20,0.9973544418058853,,0.6713167428970337,0.873435378074646,0.5872674584388733,0.7153645157814026,0.7096077799797058,0.6823571920394897,0.4853760600090027,0.7213748693466187,0.18931083381175995,0.5599887371063232,0.8611797094345093,0.6879281997680664,0.7902497053146362,0.8952518105506897,0.8563232421875,0.7860162854194641,0.700231671333313,0.6305181384086609,,0.03405779711902142,0.0002050518609661429,0.10680588334798813,354.7789594857641,3.415885451669582
wo_gating,50,0.4071249560012253,,0.9938271604938271,0.08567216992378235,0.9629629629629629,0.937389770723104,0.8077601410934744,0.9858906525573192,0.8950617283950617,0.9938271604938271,0.9514991181657848,39,0.9937966897303487,,0.6182207465171814,0.9173601865768433,0.6515266299247742,0.8383708596229553,0.788611888885498,0.6394048929214478,0.5059394240379333,0.8014642000198364,0.13058103621006012,0.5521789789199829,0.8260279297828674,0.8351807594299316,0.7533714175224304,0.8467434048652649,0.9056796431541443,0.8015838861465454,0.6276522278785706,0.6069811582565308,,0.03753118980675936,0.0005328125454158891,0.08549347519874573,90.01718468271429,1.0221873818588685
wo_gating,51,0.38680237217803587,,0.9938271604938271,0.08670314401388168,0.955026455026455,0.935626102292769,0.7865961199294532,0.9894179894179894,0.9479717813051146,0.9938271604938271,0.9523809523809523,23,0.9937896906052394,,0.6735512614250183,0.9185795187950134,0.632862389087677,0.7654704451560974,0.6227339506149292,0.6592606902122498,0.4783724844455719,0.7456377744674683,0.13003215193748474,0.5963786244392395,0.9082764983177185,0.7718591690063477,0.8328574299812317,0.9139095544815063,0.9336259365081787,0.8441640734672546,0.6717973351478577,0.6119933128356934,,0.030496605020016433,0.00027206425842884834,0.08645840734243393,205.69332568673147,0.3916983791441406
wo_spectral,42,,0.14398817718029022,0.9982363315696648,,0.917989417989418,0.8871252204585538,0.564373897707231,0.9973544973544973,0.9453262786596119,0.9991181657848325,0.9603174603174603,24,0.9982430555555557,,,,,,,,,,,,,,,,,,,,,,,,,
