config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.degradation.bias,final.degradation.downsample,final.degradation.drift,final.degradation.dropout,final.degradation.gaussian_noise_snr10,final.degradation.gaussian_noise_snr20,final.degradation.stuck,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
wo_fusion,42,,0.038333307951688766,0.7779056386651323,,0.7548906789413119,0.7686996547756041,0.5650172612197929,0.5845799769850403,0.7192174913693901,0.5765247410817032,0.7698504027617952,13,0.6629064265278171,,,,,,,,,,,,,,,,,,,,,,,,,1.5178780946937318
wo_fusion,43,,0.03181526064872742,0.759493670886076,,0.7330264672036824,0.759493670886076,0.6375143843498274,0.5592635212888377,0.4810126582278481,0.5845799769850403,0.7675489067894131,22,0.6799719624606688,,,,,,,,,,,,,,,,,,,,,,,,,1.6874699725994247
wo_fusion,44,,0.06751316785812378,0.760644418872267,,0.7399309551208285,0.7560414269275029,0.5834292289988493,0.5765247410817032,0.6144994246260069,0.5949367088607594,0.760644418872267,30,0.6789131715320349,,,,,,,,,,,,,,,,,,,,,,,,,1.7399723483884413
wo_fusion,45,,0.06865900009870529,0.7744533947065593,,0.7491369390103567,0.7756041426927502,0.6835443037974683,0.5857307249712314,0.6985040276179517,0.5454545454545454,0.7675489067894131,30,0.5539272303807671,,,,,,,,,,,,,,,,,,,,,,,,,1.9210903412510028
wo_fusion,46,,0.047035276889801025,0.7894131185270425,,0.7525891829689298,0.7928653624856157,0.6018411967779056,0.6121979286536249,0.6985040276179517,0.6398158803222095,0.7859608745684695,24,0.6798849109786659,,,,,,,,,,,,,,,,,,,,,,,,,2.5200707539609075
wo_fusion,47,,0.03129972890019417,0.7675489067894131,,0.7560414269275029,0.7640966628308401,0.6432681242807825,0.6444188722669736,0.7123130034522439,0.7456846950517837,0.761795166858458,17,0.6095545717397304,,,,,,,,,,,,,,,,,,,,,,,,,2.0232014579503224
wo_fusion,48,,0.04999994486570358,0.7238204833141542,,0.716915995397008,0.714614499424626,0.6881472957422324,0.622554660529344,0.7341772151898734,0.61795166858458,0.713463751438435,18,0.6623758213336731,,,,,,,,,,,,,,,,,,,,,,,,,1.4373310664421024
wo_fusion,49,,0.04909895360469818,0.7905638665132336,,0.757192174913694,0.7917146144994246,0.7456846950517837,0.7399309551208285,0.7203682393555811,0.7640966628308401,0.7859608745684695,17,0.5722073668678526,,,,,,,,,,,,,,,,,,,,,,,,,1.871903813204447
wo_fusion,50,,0.038464371114969254,0.7767548906789413,,0.7479861910241657,0.7802071346375143,0.6110471806674338,0.7514384349827388,0.7088607594936709,0.7710011507479861,0.7779056386651323,17,0.6976928031951805,,,,,,,,,,,,,,,,,,,,,,,,,1.7703137417231765
wo_fusion,51,,0.05028088763356209,0.7767548906789413,,0.7376294591484465,0.7710011507479861,0.5960874568469505,0.7088607594936709,0.7456846950517837,0.7410817031070196,0.7813578826237054,24,0.6271999766652235,,,,,,,,,,,,,,,,,,,,,,,,,1.6549959587493366
